Text,Sentiment
"Amazing I originally was drawn to this game by 'Dashiexp' on YouTube when he played. But its even more fun when you play yourself The levels give strong challenges
",1
"See some pranks i did TheGamer662 lt my prank channel
",1
"I love this game Good for knowledge
",1
"My mixer I wish it cn jst b installed.
",1
"Great Apps All pictures Kawaii 
",1
"Nice.. It's Good  Fun But Come On Like Some Races Are Impossible To Win Like Seriously You Need To Upgrade Everything To The Max In Order For You To Win Some Races
",1
"Good app. For the price this app is well worth it. Two thumbs up More information provided I will ever need but as a tech guy I love it.
",1
"Twivine You can make twivine
",1
"Omg it's amazin u have to get Please get this it's amazing if u don't u will be sorry get it right now..now now now gavi12345
",1
"Love it I just started playing this game after a friend told me about it, I like the bonuses the other slot games I tried I couldn't play long
",1
"Awesome Its rare for me play too long in logic games but its addictive
",1
"Love this game Favorite game on my phone hands down, just wish u didn't have to pay to unlock some heroes
",1
"Brilliant Best gin rummy game there is. Worth every penny. Love having different opponents to play against
",1
"Love logic puzzles good four the mind
",1
"Best app ever Best app ever so addicting not to many ads sound affects are great the way everything glows this app deserves 110 stars
",1
"I like this app very much
",1
"LOVE IT as the title statesI Love This App.No problem with the app.....Well maybe 1 problem.It's short if you're a player who continually plays the game.Other than that there's nothing wrong with the app
",1
"Superb If you like building games and developing armies this is for you. Also good alliance system for coordinating huge attacks
",1
"Wonderful app Got big bonus within 5mins of playing. Love it.
",1
"Lol So much salt in the reviews lolololol
",1
"Awsome It amazing I can't believe how good the game is
",1
"Great
",1
"very fun this game is quite entertaining and really makes one laugh out loud
",1
"Superb game I absolutely love this game a superb way to waste your time
",1
"eweather hd I am still using this app and am still very impressed. I use this app everyday it is easy to use, accurate and I have never had it crash. great app.
",1
"Great fun Even for the most knowledgeable wrestling fan it poses a few challenges. Please add more and more
",1
"There is no god but Allah Must download but dont miss salaah while playinh
",1
"Great Training Aid
",1
"AW YEAH Best game ever. I have to admit that I am not that good of a player........Yet But I have been getting better at it I LOVE THIS GAME
",1
"Its Good but need some changes. . Teen patti table look to smole.we can't choose the own  picture from galery ..its take from Only Facebook.need to   changes So please do something for that..than after its looks  good..
",1
"Podcasts for the road This app has been a savior for my 2 hour commute to a new job.  Such great content.  Stories to make you think, feel and laugh.  Highly recommended.
",1
"The best When you don't know where your destination is,this app kills it 1010
",1
"Real deal Many other similar apps just 'boast' about their product But this one is no gimmick
",1
"Its great. Has everything i look for, for a good price.
",1
"Obd2 Great app. Works well
",1
"A good game to play I like this game it tests your bran
",1
"Toddlers Education Kit
",1
"Love it I'm loving this game but I can't find the apples.  Also, animal control is nonexistent. I've tried to get them after m but nothing happens
",1
"love it i love all of them FIVE STARS FOR YOU
",1
"Fantastic Best art app for Android IMO, especially if you have a device with a good stylus.  Awesome
",1
"Love it... You think its going to be easy, but it can get challenging,  you can go at own pace or against the clock, and pause if need be. Never played this before as I love scrabble and word games, but im really loving this, its fab...
",1
"Yes This app is the best especially when I want to play games I no longer have.
",1
"Well made Simple yet hard to stay away from playing this game .. top stars
",1
"Money back Is there any way I can get my money back I bought extra lives and now I dont want them anymore.
",1
"Bug Fix BM App has improvised a lot. With the recent bug fixes the app is working just fine. Best wishes RJK.
",1
"5 stars It's great game Thanks for app
",1
"Fantastic Racing Game This game is awesome. The graphics are great, the controls are smooth, and it has a pretty reasonable amount of playgrind value for a mobile game. Easily worth the money. Update Still an awesome game
",1
"Awesome app Awesome appp'' is much greater than ola app'
",1
"Great This is 1st game for my 6 months baby. She loves it so much that she keeps touching the phone till falling asleep.
",1
"Bravo Fabulous app for 25 year olds  Wonderful way to introduce colours, letters, matching...subsequently purchased all the THUP monkey games and impressed Fun, no time pressures, educational.  My kids love this app 
",1
"FUN App If U are like me and want to keep track of your auto expense and gas mileage this does just what it says it will do. Some people just will not believe my gas mileage until I show them using Fuel Log Pro.
",1
"Really like this game.  Time consuming and fun 3
",1
"Very nice Game............
",1
"Intruder Selfie Love it when they take a photo of who makes the password wrong.. just amazing.. simple and smart. 
",1
"I love this game. It's great to paly whenever you need to kill some time.
",1
"Amazing Great game, my favorite part is the music but still working at the levels, I have learned that somtimes it doesnt matter how good you are at jumping but how quick you are at memorizing the pattern of each level
",1
"Loved it
",1
"I've played all the mobile games And I still think that popscene is the best. WRESTLING REVOLUTION is great but it has problems. Popscene needs a way to improve your attributes and other people's attribute
",1
